time,gyro_x,gyro_y,gyro_z,throttle,setpoint_roll,setpoint_pitch,setpoint_yaw
1.09,-0.2729942779796388,-0.17510446173479255,-0.3856658665759257,0.537639274178221,-0.14189939821423472,-0.08131858259744186,-0.21609270746637207
1.091,-0.10092933133059909,-0.035567982963396735,-0.24023452752195543,0.5243823397128108,-0.1352971260814262,-0.08565505196914254,-0.21504397741521908
1.092,-0.25115405430901544,-0.17441230255259507,-0.4221531034010355,0.5619603093713823,-0.12867754826780312,-0.08998489359279513,-0.21398981403410172
1.093,-0.22288169519603224,-0.20822527229536802,-0.38540321344157286,0.5413472839190905,-0.122041511475024,-0.09430777243737673,-0.21293024395765406
1.094,-0.18781408625930673,-0.22678729869749764,-0.3771914328931423,0.5237283844958213,-0.11538986450998893,-0.09862335401063181,-0.2118652939571152
1.095,-0.22593453977177566,-0.23141617289386673,-0.4190822958187861,0.5233415988482075,-0.10872345817628334,-0.10293130438494026,-0.2107949909396549
1.096,-0.15812614885666726,-0.21434726972050427,-0.3666105517856302,0.5537160744373669,-0.10204314516533296,-0.10723129022316971,-0.20971936194769217
1.097,-0.18127544760287131,-0.1865678657210615,-0.3726458455415015,0.5290329184401766,-0.09534977994736014,-0.11152297880445439,-0.2086384341582141
1.098,-0.09709205913467708,-0.22929440976162177,-0.34921878106883425,0.5521651116118206,-0.08864421866206985,-0.11580603804995306,-0.20755223488208657
1.099,-0.21818159624736233,-0.2785293053202386,-0.43665490438041904,0.5431336724316409,-0.08192731900915555,-0.12008013654853489,-0.2064607915633665
1.1,-0.054270055312890364,-0.12427358768553208,-0.26759835309789193,0.5300431027605276,-0.07519994013858242,-0.12434494358242737,-0.2053641317786065
1.101,-0.018460644369633517,-0.05510765025604385,-0.2256880385411461,0.5248398273112901,-0.06846294254070308,-0.12860012915280558,-0.2042622832361605
1.102,-0.07166338882715877,-0.1651416719057551,-0.2941189134341016,0.5447760566425247,-0.06171718793618494,-0.13284536400532646,-0.20315527377548095
1.103,-0.09032490847608382,-0.2375723849749661,-0.29293122415899214,0.539591588593054,-0.054963539165797055,-0.13708031965560474,-0.20204313136641766
1.104,-0.0017898461002334339,-0.18665890713055583,-0.24399832398990845,0.5384065801822828,-0.04820286008003574,-0.14130466841463454,-0.20092588410850926
1.105,-0.04160456566682767,-0.19437140159473482,-0.261939923250062,0.522446369372443,-0.041436015428644384,-0.14551808341413544,-0.19980356023027554
1.106,0.06397959031350822,-0.13002887403187796,-0.18668032555544492,0.536652022912841,-0.03466387074998422,-0.14972023863185763,-0.19867618808850143
1.107,-0.06910221449687105,-0.24274460849831905,-0.3224446255078505,0.5107973045169393,-0.027887292260347824,-0.1539108089167948,-0.19754379616752316
1.108,0.0067872604756851335,-0.24018379582543967,-0.2923346321537235,0.5331018267049116,-0.021107146743142315,-0.15808947001435714,-0.19640641307850606
1.109,0.13458869528545728,-0.10809479289742396,-0.2008240811337316,0.5570473683441428,-0.014324301438034016,-0.1622558985914476,-0.1952640675587246
1.11,-0.008102906850182529,-0.26219359479967747,-0.2732371679848618,0.5375772051585144,-0.007539623930011388,-0.16640977226149323,-0.19411678847083327
1.111,-0.07277303916266495,-0.342866007582097,-0.40422759246170387,0.4852813400239757,-0.0007539820384218555,-0.1705507696093813,-0.1929646048021397
1.112,-0.04408329550767668,-0.3555731361413202,-0.38165337876624605,0.5412644487744654,0.006031756294038362,-0.17467857021633357,-0.19180754566387032
1.113,-0.0015145675510582456,-0.3438420826152251,-0.3752078906354909,0.5176183741725088,0.01281672311233315,-0.17879285468469877,-0.19064564029043726
1.114,0.010157193663575884,-0.26032354358789317,-0.32673532266128086,0.544298845397323,0.019600050560115104,-0.18289330466266648,-0.18947891803869682
1.115,0.06705751065923977,-0.294892354656715,-0.3346764133342836,0.562676551672294,0.02638087099071807,-0.1869796028688997,-0.1883074083872103
1.116,-0.04709265393421356,-0.3802376120152498,-0.37747478612923674,0.5310829721389203,0.03315831707815694,-0.19105143311708905,-0.18713114093549696
1.117,0.13952240027676213,-0.20489548263067683,-0.2166606274614825,0.5598763668651009,0.039931521928042765,-0.19510848034040956,-0.18595014540328875
1.118,0.00455374799278736,-0.41310746466984527,-0.37771318422618533,0.5609014820062601,0.04669961918848633,-0.1991504306159119,-0.18476445162977653
1.119,0.07302592808386332,-0.3292332180223701,-0.23143011634471575,0.5567660876309317,0.05346174316089831,-0.20317697118879968,-0.18357408957285856
1.12,-0.07157446332530346,-0.4843191235462551,-0.45416596185523406,0.5479271051704231,0.06021702891072915,-0.2071877904966419,-0.1823790893083815
1.121,0.03020506122664488,-0.39153200937649174,-0.35962560458274884,0.5154081737469478,0.0669646123780933,-0.21118257819347178,-0.1811794810293831
1.122,0.2748600103227564,-0.28354107724912775,-0.19852702569401384,0.5324018620607531,0.07370363048829848,-0.2151610251738044,-0.1799752950453264
1.123,-0.021606338188774544,-0.4958981547511852,-0.4609002759778014,0.5148521782392802,0.08043322126223189,-0.21912282359655388,-0.17876656178133624
1.124,0.19295422618020217,-0.29601542212459,-0.24871029816568038,0.5504289975223927,0.08715252392662452,-0.22306766690885305,-0.17755331177742872
1.125,0.1670584187474013,-0.39637356464366325,-0.3010127162994124,0.5667499255318467,0.09386067902413875,-0.22699524986977282,-0.17633557568774197
1.126,0.2463912365868281,-0.3173040304805142,-0.24149586814114318,0.5649858982298055,0.10055682852331309,-0.23090526857394428,-0.17511338427975887
1.127,0.18180549611678126,-0.4170668623575198,-0.2899895962150879,0.5559317402568628,0.10724011592830984,-0.23479742047506902,-0.1738867684335309
1.128,0.1407211550091724,-0.4386599253758085,-0.3059829652094253,0.5512323293953107,0.11390968638845572,-0.23867140440933265,-0.1726557591408994
1.129,0.15750308802900162,-0.47787859755991413,-0.3407181087027071,0.5213587444226573,0.12056468680760252,-0.24252692061870726,-0.17142038750470956
1.13,0.1913263428629913,-0.4336564187507747,-0.31448703187680144,0.5624762827110132,0.12720426595323198,-0.2463636707741456,-0.17018068473802714
1.131,0.22261568358441702,-0.4108029169819739,-0.2521408921395747,0.5184236586820882,0.13382757456534516,-0.25018135799866525,-0.16893668216334787
1.132,0.19808264393165378,-0.4150251654310795,-0.24855544996879664,0.5218489272993038,0.14043376546508196,-0.25397968689031925,-0.16768841121180836
1.133,0.3456577285208804,-0.3441598778574425,-0.17242808304109278,0.5740286819010365,0.14702199366309093,-0.25775836354505716,-0.16643590342238926
1.134,0.1911600000831269,-0.4542748501620674,-0.30529300131140824,0.5394638708729327,0.1535914164676024,-0.26151709557945835,-0.1651791904411207
1.135,0.20812800126273098,-0.46494377855599833,-0.31212843666098955,0.5170617777810922,0.1601411935922256,-0.2652555921533672,-0.16391830402028065
1.136,0.22578497100505177,-0.47627959285340116,-0.30766197992243305,0.5168653904387288,0.16667048726341496,-0.26897356399238515,-0.16265327601759544
1.137,0.1509330625139368,-0.5474923488615284,-0.35246954318667784,0.5309733595819325,0.17317846232764839,-0.2726707234102655,-0.16138413839543145
1.138,0.3167980540563725,-0.4880793447429929,-0.2849747810458997,0.48062034834850914,0.17966428635822804,-0.2763467843311654,-0.16011092321999043
1.139,0.41530567868811163,-0.3877033370530891,-0.1602344064223732,0.5537676106993796,0.18612712976177434,-0.2800014623117854,-0.1588336626604971
1.14,0.24013527654890265,-0.5646156817140455,-0.3392195064093896,0.547025977665316,0.19256616588432496,-0.28363447456337804,-0.1575523889883888
1.141,0.22787436033382052,-0.602168049476402,-0.34569374791080143,0.51760781626318,0.19898057111708023,-0.2872455399736293,-0.15626713457649732
1.142,0.3295306568297087,-0.49377497075093,-0.24020582535788715,0.560266353686966,0.2053695250017418,-0.29083437912840954,-0.15497793189823336
1.143,0.3441822840290104,-0.5033304424980309,-0.27674661754343516,0.5617927045759494,0.2117322103354644,-0.29440071433339754,-0.15368481352676397
1.144,0.3281566286694904,-0.5094872258938007,-0.2551148533034635,0.5139759275475121,0.21806781327537525,-0.2979442696355595,-0.15238781213419214
1.145,0.403917117348016,-0.4999488999243079,-0.20714464241242714,0.5609686011462378,0.22437552344268052,-0.30146477084451245,-0.1510869604907283
1.146,0.351986022057544,-0.49490524914475637,-0.2384326681736541,0.5341358462441246,0.23065453402630715,-0.304961945553729,-0.14978229146386493
1.147,0.44106890125948334,-0.4356761789072223,-0.21023435227400733,0.5265123482198721,0.2369040418861194,-0.30843552316162665,-0.14847383801754394
1.148,0.4268431953483938,-0.5372696049567163,-0.23965320512255914,0.5373022592467959,0.24312324765562635,-0.3118852348924947,-0.14716163321132633
1.149,0.3355324219320288,-0.622930296346581,-0.32839394686063517,0.5481324537042693,0.249311355844246,-0.31531081381730225,-0.14584571019955406
1.15,0.4147830081983054,-0.5939581264948114,-0.3028688918302436,0.5563574876005198,0.25546757493904293,-0.3187119948743446,-0.14452610223051482
1.151,0.4802756430305046,-0.5068199299022405,-0.2135283701246257,0.5490901955380322,0.26159111750597847,-0.3220885148897562,-0.14320284264559976
1.152,0.4136952175986252,-0.5791464432623696,-0.2913996360051716,0.5277422728238893,0.2676812002906226,-0.32544011259787414,-0.14187596487846388
1.153,0.5739843131511838,-0.4862565773910591,-0.15326287701172844,0.5335015170150658,0.2737370443183468,-0.3287665286614536,-0.14054550245417805
1.154,0.5261792817487997,-0.5202769874514731,-0.19563918579485495,0.5479784714534908,0.27975787499395377,-0.3320675056917344,-0.13921148898838473
1.155,0.42414421708502453,-0.5853295711455873,-0.23438163402606021,0.5661401239636693,0.28574292220076375,-0.33534278826836006,-0.1378739581864463
1.156,0.43482134303466546,-0.681939978527428,-0.30970051076834737,0.5630924059548282,0.2916914203991069,-0.3385921229591344,-0.13653294384259623
1.157,0.46597286582916764,-0.6423829680844654,-0.28676953872792843,0.5249110619671896,0.2976026087242598,-0.34181525833964116,-0.13518847983908205
1.158,0.5615148697910739,-0.547811457350814,-0.17661335358833755,0.5361255325985723,0.3034757310837469,-0.3450119450126883,-0.13384060014531196
1.159,0.4966641016074293,-0.6147426082188279,-0.24909608018064347,0.5329334197157548,0.3093100362540685,-0.3481819356276157,-0.13248933881699435
1.16,0.5001155396542692,-0.6219560122581255,-0.21568451862369417,0.5911225425571907,0.31510477797677683,-0.3513249848994243,-0.13113472999528
1.161,0.5843291090936384,-0.5326565475812086,-0.1534577246149184,0.5752343456408339,0.32085921505393733,-0.35444084962776534,-0.12977680790589632
1.162,0.5419168819165175,-0.5901365246116028,-0.21983367659485564,0.5392801426940528,0.32657261144292704,-0.35752928871575135,-0.12841560685828535
1.163,0.6552246546778603,-0.48891431886150927,-0.07694751123801395,0.5554113077310998,0.332244236350588,-0.36059006318861453,-0.12705116124473453
1.164,0.6331968760730052,-0.5180911789923346,-0.16614312652718966,0.5873206055502211,0.33787336432669496,-0.3636229362121979,-0.1256835055395106
1.165,0.602728071694367,-0.5692916865122207,-0.17584094319286842,0.5700307207656813,0.34345927535675486,-0.36662767311128,-0.1243126742979853
1.166,0.5235113452724853,-0.7169125374384587,-0.2827652804397737,0.5337063226482759,0.34900125495409134,-0.36960404138773373,-0.12293870215576502
1.167,0.4689972440649359,-0.7420231169572841,-0.3016322240829199,0.557956385252809,0.35449859425125063,-0.3725518107385186,-0.12156162382781338
1.168,0.5755818241194763,-0.625541679690669,-0.2165593332591471,0.550866321067233,0.35995059009065244,-0.3754707530734952,-0.120181474107577
1.169,0.5814351648399222,-0.6462560883304056,-0.22503313362578453,0.5078360723668867,0.3653565451145467,-0.3783606425330821,-0.11879828786610304
1.17,0.6615667827107313,-0.6096359748851936,-0.1425106186723405,0.5420576504626217,0.37071576785420013,-0.3812212555057236,-0.11741210005116098
1.171,0.683061645677305,-0.6241546309529197,-0.1410202561583819,0.5622017795582174,0.37602757281834925,-0.3840523706452006,-0.11602294568635728
1.172,0.536915729450839,-0.7480515955635294,-0.2675733479411996,0.532700579937698,0.38129128058087375,-0.38685376888775125,-0.11463085987025334
1.173,0.5070370434568694,-0.7632160292628728,-0.31733418870239605,0.5725668802941728,0.38650621786770745,-0.3896252334690249,-0.11323587777547528
1.174,0.7226980697514812,-0.6028467752075578,-0.09573781249905221,0.5335595186566197,0.39167171764294945,-0.3923665499408534,-0.11183803464782825
1.175,0.7107118826165443,-0.666363381844501,-0.14414987419238534,0.5248884944045729,0.39678711919419146,-0.3950775061878451,-0.11043736580540334
1.176,0.8331960275906221,-0.5118420699074604,-0.07094872246137221,0.5276774531225903,0.4018517682170178,-0.39775789244379695,-0.10903390663768832
1.177,0.5316355465135516,-0.789404160268573,-0.2755580105256884,0.5362414252823483,0.406865016898712,-0.40040750130792824,-0.10762769260466994
1.178,0.7680845410550085,-0.5697711743062893,-0.10721196589531062,0.5491690570057978,0.4118262240011002,-0.4030261277609231,-0.10621875923594097
1.179,0.7656932165822615,-0.5953973441366834,-0.07524653431183967,0.5260997312694765,0.416734754942586,-0.405613569180802,-0.10480714212980005
1.18,0.7937076463754605,-0.6585176830709378,-0.14446282517689651,0.5472836373153958,0.42158998187930913,-0.40816962535859164,-0.10339287695235526
1.181,0.9157081219611397,-0.5317854784765288,0.03713884570351422,0.5422997563353854,0.4263912837854585,-0.4106940985138252,-0.1019759994366194
1.182,0.7381262034449745,-0.6749066699442572,-0.17099158037497872,0.5617284022056298,0.43113804653270144,-0.4131867933098375,-0.10055654538161003
1.183,0.7524555162135048,-0.6654029470615526,-0.1480934086877127,0.5357513444889281,0.4358296629687413,-0.41564751686888735,-0.09913455065144357
1.184,0.653686289245612,-0.7846813196952696,-0.24286600847216802,0.5639420206819423,0.44046553299497243,-0.4180760787870764,-0.09771005117442978
1.185,0.8196205595223719,-0.62706494701322,-0.08316257055857318,0.5466753362940912,0.44504506364324375,-0.42047229114908447,-0.09628308294216292
1.186,0.7583805061228814,-0.7035538848210071,-0.14318991995846145,0.5512666956382698,0.449567669151696,-0.42283596854270933,-0.09485368200861395
1.187,0.7819256655321727,-0.6877332743620581,-0.13611575916034901,0.5483163093859327,0.4540327710396984,-0.42516692807321366,-0.09342188448921843
1.188,0.7189565925218973,-0.7427498052950101,-0.18750997424311389,0.5779292787232282,0.4584397981818269,-0.4274649893774762,-0.09198772655996473
1.189,0.7060142316737466,-0.8141718124689334,-0.16194494095396725,0.5099388372692073,0.46278818688092815,-0.4297299746379502,-0.09055124445647887
1.19,0.8778495281673051,-0.6282804588073599,-0.041957003374089225,0.5873334678915266,0.46707738094021367,-0.4319617085964173,-0.0891124744731105
1.191,0.8475513370178133,-0.6776731819854397,-0.09890511703197354,0.5569873805929686,0.47130683173440713,-0.4341600185675555,-0.08767145296201492
1.192,0.7540296140533298,-0.7832073651360152,-0.16534090876624383,0.5687085355396708,0.4754759982799138,-0.43632473445229364,-0.08622821633223507
1.193,0.7946054158348853,-0.7415869345644654,-0.167359646251756,0.5528160842995655,0.4795843473040219,-0.4384556887509804,-0.08478280104878064
1.194,0.8095875685809338,-0.7569305637341103,-0.13057260178277305,0.5444308971450108,0.4836313533131077,-0.4405527165763381,-0.0833352436317082
1.195,0.7701614714338156,-0.8349149096022473,-0.22471600461773208,0.5702737391425358,0.4876164986598567,-0.44261565566622746,-0.08188558065519753
1.196,0.8548022247695879,-0.6918412131311648,-0.12668731334947694,0.5553857038687958,0.49153927360946725,-0.44464434639619843,-0.08043384874662801
1.197,0.7759713177736011,-0.7782365258465603,-0.1480080905612354,0.5641205117541457,0.4953991764048594,-0.44663863179184354,-0.07898008458565191
1.198,0.9204079695925036,-0.6725477178695202,-0.04407315808066837,0.5493862147450609,0.4991957133308461,-0.44859835754094374,-0.07752432490327044
1.199,0.6398983940260149,-0.9509451983588394,-0.3322481922871452,0.5397339075865213,0.5029283987772892,-0.4505233720054086,-0.07606660648090213
1.2,0.8062369673258373,-0.776859638262942,-0.08541614019331908,0.5330758854189378,0.5065967553012087,-0.45241352623300946,-0.0746069661494566
1.201,0.8788325037617751,-0.7536701801428723,-0.108482286828825,0.5396750341304947,0.5102003136878563,-0.45426867396890647,-0.07314544078840139
1.202,0.8202978931895725,-0.8147928216016246,-0.13977780829243844,0.5582699617841668,0.5137386130107275,-0.45608867166696165,-0.07168206732483323
1.203,0.941993246662582,-0.6394069527436231,-0.03684928411899245,0.563192931850488,0.5172112006905227,-0.45787337850085136,-0.07021688273254147
1.204,0.8923199524317836,-0.738486471572903,-0.10366451863455871,0.5341328263902723,0.5206176325530318,-0.45962265637495725,-0.06874992403107698
1.205,0.8316193152248901,-0.8166379041907548,-0.16679768103340112,0.5520378260019535,0.5239574728859523,-0.4613363699350573,-0.06728122828481421
1.206,0.9704661030617014,-0.6940578642364011,-0.01581156956075425,0.5154762101179898,0.5272302944946148,-0.46301438657879496,-0.06581083260201781
1.207,0.7841351603966402,-0.8851251544339783,-0.19222189052242203,0.5692884349619813,0.530435678756632,-0.4646565764659416,-0.06433877413390149
1.208,0.8692860018295129,-0.7857129658218157,-0.1302783328179582,0.5175807189170814,0.5335732156754381,-0.46626281252844254,-0.06286509007369234
1.209,0.9013778626492447,-0.786795513978953,-0.08874304130388713,0.5464115048259388,0.5366425039327354,-0.4678329704802494,-0.06138981765568865
1.21,0.8714939695781937,-0.8486789442635144,-0.11793215773413782,0.5370107389451684,0.5396431509398224,-0.4693669288269371,-0.059912994154322156
1.211,0.9463518041859995,-0.7611647617903134,-0.10720547792280125,0.5449507426888659,0.5425747728878133,-0.4708645688751044,-0.05843465688321265
1.212,1.021211812446577,-0.6385980428694725,0.037086443836711176,0.5491440664665886,0.5454369947967269,-0.4723257747415582,-0.05695484319422835
1.213,0.8292331640721252,-0.8753547534118329,-0.1722313071757574,0.540481508714404,0.548229450563453,-0.47375043336228145,-0.055473590476539526
1.214,1.1063333636777253,-0.6561890236818105,0.061711270086837224,0.5442262477254419,0.5509517830085766,-0.47513843450117854,-0.053990936155676995
1.215,1.0835430592187856,-0.6415634162751574,0.1124010750334835,0.5399692987136436,0.5536036439220691,-0.47648967075860954,-0.052506917692582804
1.216,0.9623448880182307,-0.8387802896427794,-0.08437371008232297,0.5511886925954893,0.5561846941078211,-0.4778040375796958,-0.05102157258266693
1.217,0.9250311956289817,-0.8155949089119402,-0.06928551681780426,0.5461942446214203,0.5586946034270351,-0.47908143326241426,-0.049534938354857276
1.218,0.9206307067964525,-0.813432583972511,-0.07918880499079972,0.5286009438551655,0.5611330508404482,-0.48032175896546403,-0.04804705257065459
1.219,0.8955165709873667,-0.8650923598978524,-0.1156389408690133,0.5543584170099835,0.5634997244493986,-0.48152491871591563,-0.04655795282317981
1.22,0.8387701303351263,-0.868501844912647,-0.16888590387562044,0.5386298459466352,0.5657943215357185,-0.48269081941663694,-0.0450676767362273
1.221,1.0797904580229751,-0.6704229989858189,0.08502446948851035,0.5673652419706785,0.568016548600456,-0.4838193708534968,-0.04357626196331169
1.222,0.9050910727020401,-0.8473412024780078,-0.14032668955930835,0.5448763413462766,0.5701661214014142,-0.4849104857023453,-0.04208374618671965
1.223,1.022885140875478,-0.7666252148762958,-0.02726808657458682,0.5702547440689136,0.5722427649895104,-0.48596407953577153,-0.040590167116554075
1.224,1.0229439268094316,-0.8160626456872151,0.02451657361608446,0.5458071450316424,0.5742462137439424,-0.48698007082963446,-0.03909556248978455
1.225,0.9648907300943248,-0.8097718202433243,-0.058260345647902584,0.5268504700088786,0.576176211406166,-0.4879583809693738,-0.03759997006929113
1.226,0.893929052681073,-0.8717498857600541,-0.1184501411539713,0.5598195523501271,0.5780325111126695,-0.48889893425608977,-0.03610342764291351
1.227,0.8972210891103074,-0.8952002721426496,-0.11733086438249121,0.5733439408147121,0.5798148754265535,-0.4898016579124038,-0.034605973022492464
1.228,1.0249124361268358,-0.7523677895902375,0.014523161608617954,0.5155688855381703,0.5815230763678982,-0.4906664820880867,-0.033107644042917724
1.229,0.8945846339053098,-0.9384833621444764,-0.10247822512989047,0.5256216758826063,0.5831568954429258,-0.4914933398654662,-0.03160847856116937
1.23,1.1583111602232512,-0.640817151296482,0.09291059333199524,0.5508982149555385,0.5847161236719461,-0.49228216726460267,-0.03010851445536453
1.231,1.0262785227704756,-0.8092062437740346,0.00499009023945775,0.5544981019653912,0.586200561616089,-0.4930329032482412,-0.028607789623796585
1.232,1.0105861053798415,-0.8010895826581116,-0.030939796402634265,0.5439080074939356,0.5876100194028119,-0.4937454897265338,-0.027106341983980868
1.233,1.113456270473358,-0.7327944708577823,0.040022195288407114,0.5417527546377221,0.5889443167501884,-0.4944198715615342,-0.025604209471693947
1.234,1.1422278463234732,-0.6779468561482032,0.11443736833735786,0.5621833495379018,0.5902032829899664,-0.49505599657146454,-0.024101430040018332
1.235,1.1024530268505048,-0.6987860368105494,0.09069760899032352,0.537109363984562,0.5913867570893989,-0.49565381553475335,-0.022598041658379815
1.236,0.8236317826966344,-0.8849986719600345,-0.09223933679950978,0.5707299063116984,0.5924945876718406,-0.49621328219384286,-0.02109408231159134
1.237,1.1588924333436292,-0.7359527145582028,0.09025948774185348,0.5568911286672126,0.5935266330361114,-0.4967343532587702,-0.019589589998890593
1.238,1.1378606647647274,-1.001776559533956,-0.20599098704874097,0.5656091337377971,0.5944827611746204,-0.4972169884105152,-0.01808460273298312
1.239,0.8995001158061335,-0.8805561862769539,-0.06921646152819354,0.5667073391838082,0.5953628497902514,-0.49766115030412184,-0.016579158539078157
1.24,0.8074976884429171,-0.8531393477217784,-0.047071386487009544,0.5287333662048158,0.5961667863120049,-0.4980668045715862,-0.015073295453931067
1.241,0.913702094860787,-0.8264057780445634,-0.01296969631056029,0.5349872101878839,0.5968944679093982,-0.4984339198245174,-0.013567051524879654
1.242,1.033321341937889,-0.8976815434997623,-0.01792131519698085,0.5370870780824177,0.5975458015056166,-0.4987624676565651,-0.012060464808886028
1.243,1.1605057890342991,-0.7182639101550538,0.14118155433982404,0.5458799424469474,0.5981207037894208,-0.49905242264561817,-0.010553573371571348
1.244,1.143075706554073,-0.70804601428861,0.09293310290537926,0.5625378831074622,0.5986191012258012,-0.49930376235577156,-0.00904641528625723
1.245,0.9304568220751609,-0.8715543478415682,0.005836948037655344,0.5577348409766376,0.5990409300653851,-0.49951646733906235,-0.007539028633001115
1.246,0.8865976582510056,-0.8873002554623252,-0.061423176377638986,0.5559195119685386,0.5993861363525895,-0.4996905211369746,-0.006031451497637345
1.247,0.9890503940141732,-0.681118228252246,0.2008688824723802,0.5190053380919316,0.599654675932524,-0.4998259102817129,-0.00452372197081114
1.248,0.6586599201964796,-0.9865315995520298,-0.15446148301167503,0.5654938113747057,0.5998465144566373,-0.49992262429724427,-0.003015878147019401
1.249,1.1162776735384479,-0.9810809918932671,-0.12055170897079194,0.5512409422687123,0.5999616273871115,-0.49998065570010913,-0.0015079581236455317
1.25,0.9861107574286686,-0.8242448813676,0.019433320600404112,0.547586704629658,0.6,-0.5,-7.347880794884119e-17
1.251,0.9876466115337151,-0.8282923808429815,-0.0023207440817093958,0.5057799138525881,0.5999616273871115,-0.49998065570010913,0.001507958123645385
1.252,1.0975587804286695,-0.9533296553769298,-0.08685097202565945,0.5557671235686414,0.5998465144566373,-0.49992262429724427,0.0030158781470192545
1.253,1.1717412163564536,-0.7772306102681348,0.0801930535086936,0.5298068015762858,0.599654675932524,-0.4998259102817129,0.004523721970810994
1.254,1.218678326555836,-0.7848100318959843,0.09241891816717726,0.525430950821991,0.5993861363525895,-0.4996905211369746,0.006031451497637197
1.255,1.2058506362316923,-0.7595681314204572,0.10995988139974619,0.5663466685524883,0.5990409300653851,-0.4995164673390624,0.0075390286330009664
1.256,0.9113408538778621,-0.8369729982793209,0.04267023670913772,0.5631082976135573,0.5986191012258013,-0.4993037623557716,0.009046415286257081
1.257,1.30241894289538,-0.6995509214740778,0.16419753724536995,0.5464703643489803,0.598120703789421,-0.4990524226456182,0.010553573371571203
1.258,0.8787923838807574,-0.9603661101424326,-0.06793174388654825,0.5713234143428241,0.5975458015056168,-0.4987624676565651,0.012060464808885882
1.259,1.0590628219752798,-0.9813798625079739,-0.08636779875937241,0.5719021942179116,0.5968944679093983,-0.49843391982451746,0.013567051524879508
1.26,0.9060884843446848,-0.8706223175895065,0.06509152158329753,0.5419907020985032,0.596166786312005,-0.49806680457158625,0.015073295453930921
1.261,1.0974435610911923,-0.8784014130109385,0.006469847778786347,0.5232650524399203,0.5953628497902516,-0.4976611503041219,0.01657915853907801
1.262,1.0079729044402383,-0.8468010528669995,0.020408153798018105,0.5405053771500111,0.5944827611746205,-0.49721698841051526,0.018084602732982975
1.263,0.34215150854229825,-1.0230292890845394,-0.130227576028764,0.5823018309079766,0.5935266330361115,-0.49673435325877024,0.019589589998890444
1.264,0.6328665284486643,-0.9348289531857813,-0.094552018578977,0.5446299707807674,0.5924945876718406,-0.49621328219384286,0.02109408231159119
1.265,0.8696525472015123,-0.9764872756167136,-0.06683904929815088,0.5402862563910688,0.591386757089399,-0.4956538155347534,0.022598041658379666
1.266,1.1263718728488212,-0.9094111452315912,-0.0436542381342536,0.5801541467810152,0.5902032829899664,-0.4950559965714646,0.024101430040018183
1.267,0.9816658734604732,-0.7533501477607274,0.11817638004038944,0.5633454969081724,0.5889443167501885,-0.4944198715615343,0.0256042094716938
1.268,1.0276471790181554,-0.7891200292875007,0.0693514285596839,0.5532605887344848,0.587610019402812,-0.49374548972653387,0.02710634198398072
1.269,0.8655904037930363,-0.9064510146299865,0.01870442534372592,0.5292744617972609,0.5862005616160891,-0.4930329032482413,0.028607789623796436
1.27,1.2987952260004103,-0.6772005904592927,0.2515156525181806,0.5415005188036589,0.5847161236719464,-0.4922821672646028,0.03010851445536438
1.271,1.0793617805532736,-0.7934392651682453,0.10813141419247234,0.5157635826435938,0.5831568954429259,-0.49149333986546623,0.031608478561169225
1.272,0.7421607291622883,-0.8940564867521975,-0.014962044634606736,0.5121364995740207,0.5815230763678984,-0.4906664820880868,0.03310764404291757
1.273,1.133874157380846,-0.873698117639769,-0.00581525042845963,0.5808481179532423,0.5798148754265537,-0.48980165791240393,0.03460597302249231
1.274,1.215890451377873,-0.7860424365882013,0.06893391391464651,0.5511192394643961,0.5780325111126696,-0.4888989342560899,0.03610342764291336
1.275,0.8121266616137469,-0.8486419395013715,0.04531404464416501,0.5637873749466177,0.5761762114061663,-0.4879583809693739,0.037599970069290986
1.276,0.8427316194045227,-0.8249720726455109,0.07831919959423565,0.5829046871777082,0.5742462137439426,-0.48698007082963457,0.0390955624897844
1.277,1.094751861865688,-0.7698566762342127,0.1085588957608071,0.5480248375931921,0.5722427649895107,-0.48596407953577164,0.04059016711655393
1.278,0.9071091135588815,-0.7320093151749915,0.13014337976934728,0.5698991062029616,0.5701661214014144,-0.48491048570234535,0.0420837461867195
1.279,1.0346687992856503,-0.6860089791462081,0.15771428125992862,0.535668162521488,0.5680165486004563,-0.4838193708534969,0.04357626196331155
1.28,1.0214071693069833,-0.8740855522036375,0.016231482189309906,0.5496312140798161,0.5657943215357187,-0.48269081941663705,0.04506767673622716
1.281,0.8947137052649499,-0.7757615840766593,0.12643487772671413,0.5621010776401486,0.5634997244493989,-0.48152491871591574,0.04655795282317966
1.282,1.2325581511595234,-0.7697356366965314,0.1488631754124097,0.558408096386555,0.5611330508404483,-0.48032175896546414,0.04804705257065445
1.283,0.9273910128234341,-0.7507915890594453,0.11763103966348293,0.5551061276555049,0.5586946034270354,-0.47908143326241437,0.04953493835485712
1.284,0.70726431981805,-0.9820927769369399,-0.12445768142899885,0.5649432663863807,0.5561846941078213,-0.4778040375796959,0.05102157258266678
1.285,1.0255704170516204,-0.7349004871445844,0.16368760613135142,0.5696612552106556,0.5536036439220694,-0.4764896707586097,0.05250691769258265
1.286,0.9791822500505305,-0.7524280491994348,0.13058647511559907,0.5211705830651991,0.550951783008577,-0.4751384345011787,0.05399093615567684
1.287,0.8080521248105146,-0.9492457468021007,-0.04282380098546246,0.5560671120709417,0.5482294505634532,-0.47375043336228156,0.055473590476539374
